id,title,overview,genres,keywords,cast,director,vote_average,vote_count,popularity,decade,language,collection,poster_url
577,To Die For,"Susan wants to work in television and will therefore do anything it takes, even if it means killing her husband. A very dark comedy from independent director Gus Van Sant with a brilliant Nicole Kidman in the leading role.","['Fantasy', 'Drama', 'Comedy', 'Thriller']","['adultery', 'winter', 'obsession', 'television', 'new hampshire', 'narcissistic personality disorder']","['Nicole Kidman', 'Matt Dillon', 'Joaquin Phoenix', 'Casey Affleck', 'Illeana Douglas']",Gus Van Sant,6.7,177.0,10.448481,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/zCREx8trzejNieDLUsRuwLU0cS3.jpg
11861,How To Make An American Quilt,"Soon-to-be-wed graduate student Finn Dodd develops cold feet when she suspects her fiancé is cheating on her. In order to clear her head, Finn visits her grandmother, Hy, and great aunt, Glady Joe Cleary, in Grasse, Calif. There, Finn learns that Hy and Glady Joe are members of a group of passionate quilters, and over the course of her visit she is regaled with tales of love and life by women who have collected rich experiences and much wisdom.","['Drama', 'Romance']","['wedding vows', 'marriage proposal', 'married couple', 'monogamy', 'advice', 'marriage', 'quilt', 'love', 'family holiday', 'extramarital affair', 'grandmother', 'woman director']","['Winona Ryder', 'Anne Bancroft', 'Ellen Burstyn', 'Kate Nelligan', 'Jean Simmons']",Jocelyn Moorhouse,6.5,38.0,4.485958,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/wnWAZHbjX5Wj6hyb0gGmFdMADZk.jpg
807,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.","['Crime', 'Mystery', 'Thriller']","['self-fulfilling prophecy', 'detective', 's.w.a.t.', 'drug dealer', 'evisceration', 'lust and impulsiveness', 'rage and hate', 'pride and vanity', 'immoderateness', 'insomnia', 'investigation', 'pension', 'police', 'serial killer']","['Brad Pitt', 'Morgan Freeman', 'Gwyneth Paltrow', 'John C. McGinley', 'Kevin Spacey']",David Fincher,8.1,5915.0,18.45743,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/8zw8IL4zEPjkh8Aysdcd0FwGMb0.jpg
10530,Pocahontas,"History comes gloriously to life in Disney's epic animated tale about love and adventure in the New World. Pocahontas is a Native American woman whose father has arranged for her to marry her village's best warrior. But a vision tells her change is coming, and soon she comes face to face with it in the form of Capt. John Smith.","['Adventure', 'Animation', 'Drama', 'Family']","['culture clash', 'settler', 'forbidden love', 'colony', 'musical', 'gold rush', 'princess', 'romance', 'native american', 'animation', 'virginia', 'star crossed lovers', 'reference to pizarro', 'jamestown virginia', 'pug dog', 'cross cultural relationship', 'musket', 'animate tree', 'indian chief', 'based on myths or folklore', '17th century', 'shamanism', 'songs', 'indians vs. settlers', 'animal sidekick', 'powhatan', 'land claim']","['Irene Bedard', 'Mel Gibson', 'David Ogden Stiers', 'John Kassir', 'Russell Means']",Mike Gabriel,6.7,1509.0,13.280069,decade_1990s,lang_en,Pocahontas Collection,https://image.tmdb.org/t/p/w500/qk95miOV8wDABbO5gyCpCrvbVFu.jpg
8391,When Night Is Falling,"A prudish woman, working on tenure as a literacy professor at a large urban university, finds herself strangely attracted to a free-spirited, liberal woman whom works at a local carnival which comes to town.","['Drama', 'Romance']","['professor', 'lgbt', 'woman director']","['Pascale Bussières', 'Rachael Crawford', 'Henry Czerny', 'Don McKellar']",Patricia Rozema,5.9,10.0,3.302524,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/wnUuYc9XnWrTTAGz8YjjULA3Zmr.jpg
629,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.","['Drama', 'Crime', 'Thriller']","['law', 'relatives', 'theft', 'criminal', 'criminal mastermind', 'hungarian', 'sibling']","['Stephen Baldwin', 'Gabriel Byrne', 'Chazz Palminteri', 'Kevin Pollak', 'Pete Postlethwaite']",Bryan Singer,8.1,3334.0,16.302466,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/jgJoRWltoS17nD5MAQ1yK2Ztefw.jpg
11448,Mighty Aphrodite,"When Lenny and his wife, Amanda, adopt a baby, Lenny realizes that his son is a genius and becomes obsessed with finding the boy's biological mother in hopes that she will be brilliant too. But when he learns that Max's mother is Linda Ash, a kindhearted prostitute and porn star, Lenny is determined to reform her immoral lifestyle. A Greek chorus chimes in to relate the plot to Greek mythology in this quirky comedy.","['Comedy', 'Romance']","['prostitute', 'adoption', 'adoptive father', 'childlessness', 'looking for  birth parents', 'adoptive mother', 'independent film', 'illegal prostitution', 'child']","['Woody Allen', 'Mira Sorvino', 'Helena Bonham Carter', 'F. Murray Abraham', 'Donald Symington']",Woody Allen,6.7,145.0,15.899134,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/2NcPyb9vPehZ0aOjYayDAW1XeVy.jpg
49133,Lamerica,"Fiore, an Italian conman, arrives in post Communist Albania with Gino, his young apprentice, to set up a shoe factory that will never open. The con requires a native Albanian, so they designate Spiro, an impoverished and confused former political prisoner as chairman of the board. When Fiore returns to Italy to get government funds for the project, Spiro unexpectedly disappears and Gino sets out on a journey to find him. The search leads him to discover Spiro's tragic personal history and witness Albanian poverty firsthand.","['Drama', 'Foreign']",['independent film'],"['Enrico Lo Verso', 'Michele Placido', 'Piro Milkani', 'Carmelo Di Mazzarelli', 'Marjeta Ljarja']",Gianni Amelio,7.7,11.0,1.361286,decade_1990s,lang_it,,https://image.tmdb.org/t/p/w500/407nYlg60AOj95lqDZ4tvUTTm1k.jpg
26441,The Big Green,"In a depressed Texas town, British foreign exchange teacher Anna attempts to inject some life into her hopeless kids by introducing them to soccer. They're terrible at first, but Anna and her football-hero assistant whip them into shape. As they work overtime, the pair help kids build their self-esteem and also get involved in solving family squabbles.","['Action', 'Adventure', 'Comedy', 'Family']","['sport', 'kids and family', 'soccer', 'woman director']","['Steve Guttenberg', ""Olivia d'Abo"", 'Jay O. Sanders', 'John Terry', 'Bug Hall']",Holly Goldberg Sloan,5.2,41.0,5.982764,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/erWfSEcjO4LG69Tlm2mED5JMSqH.jpg
97406,Georgia,"Sadie looks up to her older sister Georgia, a successful folk singer who's happily married with children, but can't break out of the bar-band circuit and hit the big time she desperately covets. It's in part due to her attraction to drugs and booze, and also to her own unwise choice in men. Finally, though, Sadie's Achilles heel is a rough, unlovely voice very different than her sister's crowd-pleasing singing.",['Drama'],"['alcohol', 'artist', 'music', 'drug', 'band']","['Jennifer Jason Leigh', 'Mare Winningham', 'Ted Levine', 'Max Perlich', 'John Doe']",Ulu Grosbard,6.1,15.0,4.093443,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/5OTTRuKfiso75xofN8Vl5mRXOQP.jpg
9089,Home for the Holidays,"After losing her job, making out with her soon to be ex-boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson has to face spending the holiday with her family. She wonders if she can survive their crazy antics.","['Comedy', 'Drama', 'Romance']","['baltimore', 'thanksgiving', 'family clan', 'family conflict', 'generations conflict', 'woman director']","['Holly Hunter', 'Robert Downey Jr.', 'Anne Bancroft', 'Charles Durning', 'Claire Danes']",Jodie Foster,6.3,39.0,8.416802,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/97EKLaslQ4gzkvALtqGCDOmsGHk.jpg
11010,The Postman,Simple Italian postman learns to love poetry while delivering mail to a famous poet; he uses this to woo local beauty Beatrice.,"['Comedy', 'Drama', 'Romance']","['island', 'letter', 'postman', 'fisherman', 'poet']","['Philippe Noiret', 'Massimo Troisi', 'Maria Grazia Cucinotta', 'Renato Scarpa', 'Linda Moretti']",Michael Radford,7.6,181.0,10.168437,decade_1990s,lang_it,,https://image.tmdb.org/t/p/w500/qkq2JfINRQi4Iu9VTMMtQFfmGWZ.jpg
99040,The Confessional,"The year is 1952, in Quebec City. Rachel (16), unmarried and pregnant, works in the church. Filled with shame, she unburdens her guilt to a young priest, under the confidentiality of the confessional. In the present year of 1989, Pierre Lamontagne has returned to Quebec to attend his father's funeral. He meets up with his adopted brother, Marc, who has begun questioning his identity and has embarked on a quest for his roots that would lead them to the Quebec of the 1950s. Past and present converge in a complex web of intrigue where the answer to the mystery lies.","['Thriller', 'Drama', 'Mystery']",[],"['Lothaire Bluteau', 'Patrick Goyette', 'Jean-Louis Millette', 'Kristin Scott Thomas', 'Ron Burrage']",Robert Lepage,6.5,2.0,0.120789,decade_1990s,lang_fr,,https://image.tmdb.org/t/p/w500/8RCRrSAY8e3Qn5p9cNv188ogmZQ.jpg
11359,The Indian in the Cupboard,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,"['Adventure', 'Family', 'Fantasy']","['cupboard', 'games', 'puppet', 'parallel world', 'toy comes to life']","['Hal Scardino', 'Litefoot', 'Lindsay Crouse', 'Richard Jenkins', 'Rishi Bhat']",Frank Oz,5.9,136.0,10.673296,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/l16BtfILyWxYwSqzofL3V1rMSwe.jpg
17182,Eye for an Eye,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.","['Drama', 'Thriller']","['rape', 'gun', 'self-defense', 'grieving parents']","['Sally Field', 'Kiefer Sutherland', 'Ed Harris', ""Beverly D'Angelo"", 'Charlayne Woodard']",John Schlesinger,5.8,65.0,4.733526,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/y2lZSdJ1o0VvLegTw3ad6KFtxra.jpg
2054,Mr. Holland's Opus,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose.","['Music', 'Drama', 'Family']","['composer', 'mentor', 'deaf-mute', 'musical', 'apprentice', 'private life', 'music', 'disabled']","['Richard Dreyfuss', 'Glenne Headly', 'Jay Thomas', 'Olympia Dukakis', 'William H. Macy']",Stephen Herek,6.9,115.0,7.137117,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/jYEKdpVvRV3KdyHMUVYyg0KTVSY.jpg
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"When Ashtray (Shawn Wayans) moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog (Marlon Wayans), who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?",['Comedy'],"['date', 'slang', 'hip-hop', 'cousin', 'parody', 'hood', 'gang', 'social satire', 'racism', 'gangster']","['Shawn Wayans', 'Marlon Wayans', 'Tracey Cherelle Jones', 'Chris Spencer', 'Vivica A. Fox']",Paris Barclay,6.2,192.0,11.700115,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/l6D9f9WbxdI4tyCmJGs56y8tQla.jpg
19760,Two If by Sea,"Frank O'Brien, a petty thief, and his 7-year-long girlfriend Roz want to put an end to their unsteady lifestyle and just do that last job, which involves stealing a valuable painting. Frank takes Roz to an island on the coast of New England, where he wants to sell the painting and also hopes that their sagging relationship will get a positive push back up. Not everything goes as planned.","['Comedy', 'Romance']","['island', 'painting', 'thief', 'seasickness']","['Sandra Bullock', 'Denis Leary', 'Yaphet Kotto', 'Stephen Dillane', 'Tracey Cherelle Jones']",Bill Bennett,4.5,14.0,2.174487,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/e0iwJJiLjk8Z6A9TuL3neX504H3.jpg
9536,Bio-Dome,"Bud and Doyle are two losers who are doing nothing with their lives. Both of their girlfriends are actively involved in saving the environment, but the two friends couldn't care less about saving the Earth. One day, when a group of scientists begin a mission to live inside a ""Bio-Dome"" for a year without outside contact, Bud and Doyle mistakenly become part of the project themselves.",['Comedy'],"['biotope', 'vegetarian', 'pollution']","['Pauly Shore', 'Stephen Baldwin', 'Joey Lauren Adams', 'Teresa Hill', 'William Atherton']",Jason Bloom,4.4,110.0,6.387469,decade_1990s,lang_en,,https://image.tmdb.org/t/p/w500/1bAUaipv3gDU1pATGwziyq1VTwZ.jpg
11525,Lawnmower Man 2: Beyond Cyberspace,"Jobe is resuscitated by Jonathan Walker. He wants Jobe to create a special computer chip that would connect all the computers in the world into one network, which Walker would control and use. But what Walker doesn't realize is a group of teenage hackers are on to him and out to stop his plan.","['Action', 'Science Fiction']","['hacker', 'virtual reality', 'computer', 'sword fight']","['Patrick Bergin', 'Matt Frewer', ""Austin O'Brien"", 'Ely Pouget', 'Camille Cooper']",Farhad Mann,2.8,32.0,2.49535,decade_1990s,lang_en,The Lawnmower Man Collection,https://image.tmdb.org/t/p/w500/i0hBsWBLw64XRehFzCL44PaCs1y.jpg
4482,French Twist,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.","['Comedy', 'Romance']","['love triangle', 'southern france', 'estate agent', 'menage a trois', 'van', 'woman director']","['Victoria Abril', 'Josiane Balasko', 'Alain Chabat', 'Ticky Holgado', 'Catherine Hiegel']",Josiane Balasko,6.0,43.0,2.518051,decade_1990s,lang_fr,,https://image.tmdb.org/t/p/w500/dDB8mMKRL28gHsRcGPoMQYrzaXg.jpg
10634,Friday,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",['Comedy'],"['rap music', 'parent child relationship', 'rapper', 'job']","['Ice Cube', 'Chris Tucker', 'Nia Long', 'Tom Lister Jr.', 'John Witherspoon']",F. Gary Gray,7.0,513.0,14.56965,decade_1990s,lang_en,Friday Collection,https://image.tmdb.org/t/p/w500/kkoGT4bnK5oGiNbzGGcXzrXMSxn.jpg
